chat_id,timestamp,duration_min,num_turns,customer_sentiment,primary_intent,resolution_status,tenure_months,product_tier,churned_30d
CHT000958,11-17-2024 05:00 PM,27,15,angry,cancellation_request,resolved,3,Premium,0
CHT000959,07/12/2024 02:00,27,2,frustrated,billing_query,unresolved,19,Basic,0
CHT000960,2024-09-09 13:00:00,7,15,frustrated,billing_query,resolved,11,Standard,0
CHT000961,2024-07-07 02:00:00,7,13,angry,refund_request,resolved,1,Basic,0
CHT000962,202409151000,40,12,satisfied,technical_issue,resolved,16,Basic,0
CHT000963,08-18-2024 05:00 AM,9,16,neutral,cancellation_request,resolved,13,Basic,0
CHT000964,2024-04-16 16:00:00,14,7,neutral,billing_query,resolved,6,Standard,0
CHT000965,2024-08-24 00:00:00,41,8,neutral,general_enquiry,unresolved,29,Basic,1
CHT000966,202411232200,7,4,neutral,cancellation_request,resolved,10,Basic,0
CHT000967,202407141000,7,2,neutral,general_enquiry,resolved,14,Premium,0
CHT000968,2024-04-09 12:00:00,9,17,confused,technical_issue,resolved,55,Standard,0
CHT000969,2024-01-06 08:00:00,15,9,neutral,cancellation_request,resolved,20,Standard,0
CHT000970,12-29-2024 04:00 AM,4,17,neutral,technical_issue,resolved,1,Standard,0
CHT000971,202412092300,4,9,angry,billing_query,resolved,32,Basic,0
CHT000972,2024-09-05 14:00:00,8,18,frustrated,technical_issue,escalated,3,Standard,1
CHT000973,12/02/2024 17:00,21,14,angry,technical_issue,resolved,19,Premium,1
CHT000974,202408120400,17,4,frustrated,technical_issue,resolved,35,Standard,0
CHT000975,22/05/2024 05:00,9,3,satisfied,refund_request,unresolved,39,Standard,0
CHT000976,2024-01-10 19:00:00,18,4,neutral,technical_issue,resolved,3,Basic,0
CHT000977,2024-03-31 09:00:00,4,8,angry,refund_request,resolved,11,Basic,0
CHT000978,202409302300,12,2,confused,general_enquiry,resolved,10,Premium,0
CHT000979,2024-03-27 02:00:00,12,15,frustrated,technical_issue,unresolved,11,Basic,0
CHT000980,12/12/2024 08:00,35,8,angry,technical_issue,escalated,2,Premium,0
CHT000981,13/08/2024 11:00,16,4,frustrated,refund_request,escalated,20,Premium,0
CHT000982,2024-04-20 22:00:00,2,5,neutral,cancellation_request,resolved,16,Standard,1
CHT000983,11/12/2024 17:00,4,19,frustrated,refund_request,unresolved,28,Basic,1
CHT000984,2024-08-14 22:00:00,16,14,neutral,billing_query,resolved,48,Standard,0
CHT000985,2024-11-21 16:00:00,2,13,frustrated,refund_request,unresolved,7,Basic,0
CHT000986,07-18-2024 10:00 PM,11,8,satisfied,refund_request,resolved,21,Basic,0
CHT000987,2024-08-15 01:00:00,7,18,satisfied,billing_query,escalated,14,Basic,0
CHT000988,25/01/2024 12:00,11,13,frustrated,billing_query,,51,Standard,1
CHT000989,07/05/2024 11:00,7,18,angry,general_enquiry,resolved,27,Standard,0
CHT000990,2024-04-12 02:00:00,24,15,frustrated,billing_query,unresolved,4,Basic,1
CHT000991,2024-08-03 00:00:00,8,14,neutral,refund_request,unresolved,6,Premium,0
CHT000992,2024-06-21 06:00:00,17,19,frustrated,cancellation_request,resolved,12,Basic,1
CHT000993,22/04/2024 03:00,17,3,angry,refund_request,unresolved,4,Standard,1
CHT000994,202403260100,4,11,neutral,billing_query,resolved,9,Standard,0
CHT000995,09-19-2024 03:00 AM,15,8,angry,billing_query,unresolved,12,Basic,0
CHT000996,14/06/2024 17:00,7,12,neutral,refund_request,unresolved,50,Standard,0
CHT000997,202411150600,16,11,neutral,general_enquiry,resolved,1,Premium,0
CHT000998,07/08/2024 03:00,5,16,neutral,cancellation_request,escalated,30,Basic,0
CHT000999,04-19-2024 03:00 AM,9,6,neutral,technical_issue,resolved,11,Basic,0
CHT001000,2024-06-14 05:00:00,16,9,neutral,technical_issue,unresolved,38,Basic,0
CHT001001,07-24-2024 08:00 PM,15,9,neutral,refund_request,resolved,1,Standard,0
CHT001002,07/01/2024 12:00,5,10,neutral,cancellation_request,resolved,14,Premium,1
CHT001003,2024-08-22 07:00:00,15,15,confused,refund_request,escalated,18,Basic,0
CHT001004,12-02-2024 08:00 AM,16,11,satisfied,general_enquiry,unresolved,46,Standard,0
CHT001005,23/01/2024 02:00,3,16,angry,technical_issue,resolved,14,Premium,0
CHT001006,202407290900,3,16,neutral,billing_query,unresolved,32,Basic,0
CHT001007,22/02/2024 22:00,19,12,satisfied,refund_request,resolved,67,Standard,0
CHT001008,05-08-2024 03:00 AM,4,3,frustrated,refund_request,unresolved,6,Standard,0
CHT001009,202411192200,13,5,neutral,cancellation_request,resolved,84,Premium,0
CHT001010,13/12/2024 22:00,10,14,angry,cancellation_request,resolved,3,Premium,1
CHT001011,06-19-2024 05:00 AM,8,6,neutral,general_enquiry,resolved,20,Standard,0
CHT001012,2024-12-07 15:00:00,42,8,satisfied,general_enquiry,resolved,18,Premium,0
CHT001013,202406200000,5,11,frustrated,billing_query,resolved,2,Basic,0
CHT001014,14/07/2024 16:00,6,10,satisfied,refund_request,escalated,1,Premium,0
CHT001015,2024-09-14 18:00:00,20,5,confused,general_enquiry,escalated,16,Standard,0
CHT001016,2024-04-29 00:00:00,15,3,satisfied,billing_query,escalated,9,Premium,0
CHT001017,202406070700,13,14,satisfied,billing_query,resolved,1,Basic,0
CHT001018,2024-05-04 19:00:00,15,15,neutral,billing_query,resolved,25,Premium,0
CHT001019,01-31-2024 04:00 AM,7,2,neutral,technical_issue,resolved,2,Premium,0
CHT001020,12/09/2024 09:00,5,7,neutral,refund_request,unresolved,30,Basic,0
CHT001021,18/03/2024 12:00,42,3,neutral,cancellation_request,resolved,1,Basic,0
CHT001022,24/11/2024 01:00,4,2,,technical_issue,resolved,22,Basic,0
CHT001023,11-02-2024 02:00 PM,2,9,frustrated,cancellation_request,resolved,36,Standard,1
CHT001024,03-09-2024 08:00 AM,6,16,neutral,technical_issue,resolved,34,Premium,0
CHT001025,202411250100,23,19,angry,cancellation_request,resolved,24,Basic,0
CHT001026,2024-11-27 09:00:00,2,14,frustrated,cancellation_request,resolved,3,Basic,1
CHT001027,04-27-2024 11:00 PM,6,2,angry,general_enquiry,,11,Standard,0
CHT001028,24/06/2024 07:00,25,17,frustrated,cancellation_request,,7,Premium,0
CHT001029,03/10/2024 01:00,4,13,angry,refund_request,resolved,11,Basic,1
CHT001030,17/12/2024 22:00,14,3,confused,technical_issue,resolved,24,Premium,0
CHT001031,11-07-2024 12:00 PM,12,11,satisfied,technical_issue,unresolved,35,Basic,0
CHT001032,2024-04-03 14:00:00,12,15,neutral,general_enquiry,resolved,19,Premium,0
CHT001033,2024-02-03 15:00:00,19,8,frustrated,cancellation_request,resolved,1,Standard,0
CHT001034,08/04/2024 01:00,4,11,frustrated,technical_issue,resolved,2,Basic,0
CHT001035,2024-04-14 04:00:00,25,10,neutral,billing_query,resolved,7,Standard,0
CHT001036,29/03/2024 18:00,4,3,neutral,cancellation_request,resolved,42,Standard,0
CHT001037,2024-04-30 16:00:00,8,12,frustrated,billing_query,resolved,16,Premium,1
CHT001038,202408062300,9,8,neutral,billing_query,resolved,29,Premium,0
CHT001039,08/06/2024 05:00,17,3,neutral,technical_issue,resolved,11,Basic,0
CHT001040,05/05/2024 13:00,3,12,frustrated,cancellation_request,escalated,48,Premium,1
CHT001041,11-06-2024 07:00 AM,44,17,neutral,technical_issue,unresolved,5,Basic,0
CHT001042,202405261800,9,6,neutral,refund_request,unresolved,35,Basic,0
CHT001043,11-21-2024 06:00 AM,22,13,satisfied,technical_issue,unresolved,3,Basic,0
CHT001044,09-03-2024 02:00 AM,4,4,satisfied,general_enquiry,resolved,23,Basic,0
CHT001045,22/07/2024 12:00,7,19,confused,technical_issue,escalated,20,Basic,0
CHT001046,202408291400,1,19,neutral,billing_query,resolved,2,Premium,0
CHT001047,202409151900,23,16,frustrated,cancellation_request,escalated,33,Standard,0
CHT001048,2024-03-20 15:00:00,5,2,frustrated,billing_query,unresolved,31,Basic,0
CHT001049,2024-07-14 13:00:00,4,7,neutral,technical_issue,resolved,36,Premium,0
CHT001050,02/06/2024 19:00,18,7,frustrated,general_enquiry,unresolved,5,Standard,0
CHT001051,10/10/2024 23:00,1,14,neutral,refund_request,unresolved,2,Basic,0
CHT001052,202405111200,10,3,angry,cancellation_request,escalated,11,Standard,1
CHT001053,06-05-2024 02:00 PM,50,16,neutral,refund_request,unresolved,35,Standard,0
CHT001054,202407111700,5,1,satisfied,technical_issue,unresolved,28,Basic,0
CHT001055,06/02/2024 10:00,5,16,angry,billing_query,,21,Premium,0
CHT001056,28/08/2024 06:00,25,17,frustrated,refund_request,resolved,75,Premium,0
CHT001057,2024-04-07 00:00:00,4,9,satisfied,refund_request,escalated,18,Basic,0
CHT001058,09-13-2024 11:00 PM,38,17,neutral,general_enquiry,resolved,41,Standard,0
CHT001059,202409081200,29,4,satisfied,billing_query,unresolved,10,Standard,1
CHT001060,07-21-2024 11:00 PM,18,4,frustrated,refund_request,unresolved,28,Standard,0
CHT001061,07-15-2024 03:00 PM,5,5,neutral,refund_request,resolved,20,Basic,0
CHT001062,2024-11-24 18:00:00,11,3,satisfied,technical_issue,,1,Basic,1
CHT001063,2024-07-28 01:00:00,9,5,satisfied,technical_issue,resolved,8,Premium,0
CHT001064,16/07/2024 18:00,13,10,satisfied,technical_issue,resolved,31,Basic,0
CHT001065,04-09-2024 01:00 PM,15,2,neutral,technical_issue,resolved,8,Premium,0
CHT001066,202406271600,7,19,frustrated,cancellation_request,unresolved,6,Basic,0
CHT001067,11-21-2024 10:00 PM,7,1,frustrated,cancellation_request,escalated,1,Basic,0
CHT001068,202412220100,21,12,angry,cancellation_request,resolved,3,Basic,1
CHT001069,05/08/2024 23:00,78,15,neutral,cancellation_request,unresolved,3,Standard,0
CHT001070,2024-05-04 15:00:00,4,6,neutral,refund_request,unresolved,48,Standard,0
CHT001071,2024-07-04 20:00:00,22,1,angry,technical_issue,resolved,2,Basic,0
CHT001072,23/12/2024 21:00,18,16,frustrated,billing_query,resolved,12,Standard,0
CHT001073,202405131900,17,15,angry,cancellation_request,unresolved,26,Premium,1
CHT001074,12-14-2024 04:00 AM,14,18,frustrated,technical_issue,resolved,12,Basic,0
CHT001075,06/05/2024 19:00,7,4,frustrated,refund_request,resolved,9,Basic,0
CHT001076,2024-01-07 03:00:00,13,1,neutral,cancellation_request,resolved,42,Basic,0
CHT001077,202411252200,9,11,,refund_request,unresolved,41,Premium,1
CHT001078,2024-07-22 22:00:00,18,3,satisfied,billing_query,resolved,33,Basic,0
CHT001079,202409220600,17,3,angry,general_enquiry,resolved,12,Basic,0
CHT001080,03-25-2024 01:00 PM,1,12,frustrated,technical_issue,resolved,15,Standard,0
CHT001081,202412200900,14,18,confused,technical_issue,resolved,3,Basic,1
CHT001082,202410270900,14,1,frustrated,refund_request,resolved,34,Basic,0
CHT001083,02-15-2024 03:00 AM,28,4,frustrated,billing_query,escalated,3,Basic,0
CHT001084,14/03/2024 08:00,12,15,,refund_request,resolved,3,Standard,0
CHT001085,07-22-2024 10:00 PM,8,14,neutral,cancellation_request,escalated,62,Basic,1
CHT001086,202401040500,25,11,angry,general_enquiry,unresolved,7,Basic,0
CHT001087,2024-01-01 03:00:00,6,11,satisfied,cancellation_request,escalated,58,Basic,1
CHT001088,202412221300,3,7,angry,billing_query,unresolved,50,Standard,0
CHT001089,202412010900,20,14,satisfied,cancellation_request,unresolved,42,Premium,1
CHT001090,03-28-2024 05:00 AM,34,11,frustrated,general_enquiry,resolved,43,Basic,0
CHT001091,05/04/2024 22:00,9,18,neutral,technical_issue,unresolved,16,Standard,0
CHT001092,11/04/2024 15:00,6,19,angry,technical_issue,resolved,1,Standard,0
CHT001093,202409140300,31,7,neutral,billing_query,resolved,37,Standard,0
CHT001094,17/10/2024 06:00,18,9,frustrated,general_enquiry,resolved,67,Standard,0
CHT001095,12/04/2024 01:00,9,19,satisfied,general_enquiry,unresolved,28,Basic,0
CHT001096,202404080800,14,17,satisfied,billing_query,resolved,18,Basic,0
CHT001097,2024-08-13 20:00:00,5,10,angry,technical_issue,escalated,4,Basic,1
CHT001098,2024-11-21 05:00:00,15,10,neutral,cancellation_request,resolved,50,Standard,1
CHT001099,202405300200,2,16,satisfied,technical_issue,resolved,1,Premium,0
CHT001100,2024-03-04 08:00:00,6,1,satisfied,technical_issue,resolved,9,Basic,0
CHT001101,24/06/2024 00:00,10,6,neutral,technical_issue,resolved,8,Standard,0
CHT001102,2024-09-01 15:00:00,13,9,neutral,cancellation_request,unresolved,34,Basic,0
CHT001103,01-05-2024 01:00 AM,8,4,neutral,billing_query,unresolved,2,Standard,0
CHT001104,2024-01-04 21:00:00,26,16,satisfied,general_enquiry,unresolved,3,Basic,0
CHT001105,2024-02-19 06:00:00,14,3,neutral,refund_request,unresolved,5,Premium,0
CHT001106,07-11-2024 07:00 PM,8,3,frustrated,billing_query,unresolved,9,Basic,0
CHT001107,09-05-2024 03:00 PM,10,11,frustrated,cancellation_request,resolved,15,Basic,1
CHT001108,11-05-2024 01:00 PM,20,13,neutral,billing_query,unresolved,37,Standard,0
CHT001109,07-08-2024 09:00 PM,16,2,satisfied,refund_request,unresolved,10,Standard,0
CHT001110,06-10-2024 07:00 AM,9,10,angry,billing_query,escalated,5,Standard,0
CHT001111,202412061200,39,1,angry,technical_issue,unresolved,1,Premium,0
CHT001112,11-08-2024 01:00 AM,5,18,satisfied,refund_request,resolved,6,Basic,0
CHT001113,2024-06-18 03:00:00,40,15,angry,technical_issue,resolved,10,Basic,1
CHT001114,202408212200,3,6,neutral,refund_request,resolved,22,Basic,0
CHT001115,2024-03-12 00:00:00,4,6,neutral,refund_request,resolved,7,Premium,1
CHT001116,28/09/2024 08:00,4,8,frustrated,technical_issue,resolved,26,Standard,1
CHT001117,202407071400,31,18,frustrated,refund_request,escalated,7,Standard,1
CHT001118,20/09/2024 13:00,7,17,satisfied,billing_query,resolved,1,Basic,0
CHT001119,01-02-2024 08:00 PM,9,15,frustrated,cancellation_request,resolved,2,Premium,1
CHT001120,01-09-2024 08:00 PM,4,17,satisfied,refund_request,resolved,4,Basic,0
CHT001121,01-24-2024 11:00 PM,8,15,frustrated,refund_request,resolved,8,Basic,0
CHT001122,13/12/2024 14:00,10,10,frustrated,cancellation_request,escalated,1,Standard,1
CHT001123,202411061500,19,15,neutral,technical_issue,resolved,32,Basic,0
CHT001124,11-09-2024 02:00 AM,16,6,neutral,general_enquiry,unresolved,4,Basic,0
CHT001125,2024-08-07 15:00:00,7,17,neutral,general_enquiry,resolved,26,Premium,0
CHT001126,16/07/2024 09:00,4,15,satisfied,billing_query,resolved,17,Premium,1
CHT001127,2024-12-30 04:00:00,9,19,frustrated,billing_query,,37,Premium,0
CHT001128,2024-03-06 15:00:00,51,19,satisfied,general_enquiry,unresolved,9,Basic,0
CHT001129,202406032100,15,12,frustrated,general_enquiry,resolved,19,Standard,0
CHT001130,2024-03-27 14:00:00,5,16,confused,general_enquiry,resolved,8,Standard,0
CHT001131,03/09/2024 21:00,3,2,satisfied,billing_query,unresolved,25,Standard,0
CHT001132,04/05/2024 06:00,5,12,satisfied,refund_request,resolved,9,Premium,0
CHT001133,2024-12-03 22:00:00,9,9,satisfied,billing_query,resolved,46,Basic,0
CHT001134,2024-02-24 13:00:00,32,4,neutral,cancellation_request,resolved,52,Premium,0
CHT001135,202403231000,1,5,frustrated,general_enquiry,escalated,57,Premium,0
CHT001136,05-23-2024 07:00 AM,15,5,neutral,general_enquiry,unresolved,21,Premium,0
CHT001137,2024-12-06 15:00:00,5,15,satisfied,billing_query,unresolved,4,Basic,0
CHT001138,202412060400,21,17,confused,cancellation_request,resolved,32,Standard,0
CHT001139,02-16-2024 10:00 PM,14,1,neutral,billing_query,unresolved,4,Basic,0
CHT001140,2024-04-24 18:00:00,66,6,satisfied,billing_query,escalated,24,Standard,0
CHT001141,202411251000,13,5,confused,billing_query,unresolved,63,Standard,0
CHT001142,202407142000,43,3,satisfied,billing_query,resolved,8,Basic,0
CHT001143,04-29-2024 07:00 AM,6,4,angry,technical_issue,resolved,1,Standard,0
CHT001144,2024-02-29 09:00:00,9,18,satisfied,general_enquiry,unresolved,30,Premium,0
CHT001145,02-27-2024 02:00 AM,2,2,neutral,technical_issue,resolved,32,Premium,0
CHT001146,2024-10-30 06:00:00,13,4,satisfied,general_enquiry,resolved,4,Standard,0
CHT001147,20/10/2024 11:00,9,14,angry,billing_query,unresolved,13,Standard,0
CHT001148,2024-06-09 12:00:00,16,13,angry,cancellation_request,unresolved,9,Standard,0
CHT001149,08/06/2024 01:00,10,3,angry,cancellation_request,unresolved,1,Standard,1
CHT001150,07-17-2024 01:00 PM,37,17,confused,general_enquiry,unresolved,24,Standard,0
CHT001151,05/07/2024 21:00,10,2,satisfied,billing_query,unresolved,7,Basic,1
CHT001152,23/09/2024 21:00,18,12,angry,refund_request,escalated,52,Basic,0
CHT001153,2024-02-24 12:00:00,44,17,neutral,refund_request,resolved,31,Basic,0
CHT001154,10-02-2024 02:00 PM,49,5,frustrated,cancellation_request,resolved,29,Basic,1
CHT001155,15/03/2024 09:00,16,18,neutral,technical_issue,resolved,24,Standard,0
CHT001156,202409122100,13,5,neutral,technical_issue,resolved,13,Basic,0
CHT001157,03-16-2024 07:00 PM,16,11,neutral,cancellation_request,resolved,3,Standard,0
CHT001158,2024-03-15 23:00:00,44,7,frustrated,cancellation_request,resolved,13,Standard,0
CHT001159,11-02-2024 10:00 AM,13,5,neutral,refund_request,resolved,2,Standard,1
CHT001160,2024-09-14 22:00:00,13,6,angry,technical_issue,resolved,56,Standard,1
CHT001161,202405202200,6,2,frustrated,technical_issue,unresolved,2,Premium,1
CHT001162,202411190600,6,18,neutral,general_enquiry,unresolved,1,Basic,0
CHT001163,202405292200,19,1,neutral,refund_request,resolved,1,Basic,0
CHT001164,31/01/2024 10:00,5,5,satisfied,technical_issue,resolved,30,Standard,0
CHT001165,17/04/2024 23:00,15,11,neutral,refund_request,,9,Basic,0
CHT001166,2024-12-24 23:00:00,9,6,frustrated,billing_query,resolved,3,Premium,0
CHT001167,202404011500,7,17,satisfied,technical_issue,escalated,26,Basic,0
CHT001168,02/06/2024 21:00,6,9,satisfied,billing_query,,13,Standard,0
CHT001169,202401121700,83,4,frustrated,technical_issue,escalated,15,Standard,0
CHT001170,202406211300,18,18,frustrated,cancellation_request,resolved,14,Standard,1
CHT001171,202406271200,4,2,satisfied,cancellation_request,resolved,40,Standard,0
CHT001172,02-06-2024 04:00 PM,89,17,angry,general_enquiry,unresolved,7,Premium,0
CHT001173,24/05/2024 22:00,13,15,satisfied,cancellation_request,resolved,53,Standard,0
CHT001174,202412241700,6,13,neutral,technical_issue,unresolved,2,Basic,0
CHT001175,02-19-2024 04:00 AM,10,2,neutral,refund_request,escalated,16,Standard,0
CHT001176,10-24-2024 01:00 AM,44,2,frustrated,technical_issue,resolved,22,Basic,0
CHT001177,22/08/2024 20:00,6,8,angry,billing_query,escalated,18,Premium,1
CHT001178,202410220400,8,17,frustrated,cancellation_request,unresolved,47,Premium,0
CHT001179,12-22-2024 03:00 PM,19,12,confused,cancellation_request,resolved,4,Standard,0
CHT001180,15/03/2024 06:00,10,16,frustrated,billing_query,unresolved,25,Premium,0
CHT001181,2024-04-10 23:00:00,36,7,angry,billing_query,resolved,10,Standard,0
CHT001182,2024-07-04 23:00:00,6,17,frustrated,billing_query,resolved,5,Basic,0
CHT001183,202412130400,7,7,confused,technical_issue,resolved,1,Basic,0
CHT001184,06/08/2024 21:00,9,18,neutral,general_enquiry,unresolved,3,Standard,0
CHT001185,01-29-2024 03:00 AM,9,14,frustrated,refund_request,unresolved,5,Basic,1
CHT001186,2024-08-30 05:00:00,16,12,frustrated,technical_issue,resolved,17,Premium,0
CHT001187,03-01-2024 04:00 PM,10,2,frustrated,general_enquiry,resolved,57,Standard,0
CHT001188,30/10/2024 13:00,6,12,confused,cancellation_request,resolved,6,Basic,1
CHT001189,202411172300,18,14,neutral,refund_request,unresolved,1,Basic,0
CHT001190,2024-05-05 01:00:00,6,12,confused,general_enquiry,escalated,8,Standard,0
CHT001191,202405031200,23,16,angry,refund_request,unresolved,84,Basic,0
CHT001192,03/06/2024 22:00,2,7,satisfied,refund_request,escalated,27,Standard,0
CHT001193,202411302300,14,15,satisfied,general_enquiry,escalated,3,Premium,0
CHT001194,2024-12-20 21:00:00,11,12,angry,technical_issue,escalated,3,Premium,0
CHT001195,202408252000,16,19,frustrated,refund_request,resolved,16,Standard,0
CHT001196,202405202000,18,17,confused,billing_query,unresolved,3,Basic,0
CHT001197,2024-07-07 00:00:00,12,9,neutral,cancellation_request,escalated,84,Standard,0
CHT001198,2024-02-29 02:00:00,64,5,angry,billing_query,unresolved,29,Premium,0
CHT001199,07/09/2024 20:00,20,5,angry,technical_issue,resolved,1,Standard,0
CHT001200,202401121800,53,19,angry,billing_query,resolved,6,Basic,0
